city_host,year,edition,lat,long,discipline_title,event_title,event_gender,medal_type,participant_type,athlete_url,athlete_full_name,country_name,country_code,country_3letter_code
beijing,2022,Winter,39.916668,116.383331,Luge,Team Relay,Mixed,GOLD,GameTeam,,,Germany,DE,GER
beijing,2022,Winter,39.916668,116.383331,Luge,Team Relay,Mixed,SILVER,GameTeam,,,Austria,AT,AUT
beijing,2022,Winter,39.916668,116.383331,Luge,Team Relay,Mixed,BRONZE,GameTeam,,,Latvia,LV,LAT
beijing,2022,Winter,39.916668,116.383331,Luge,Doubles,Open,GOLD,GameTeam,https://olympics.com/en/athletes/tobias-wendl,Tobias WENDL,Germany,DE,GER
beijing,2022,Winter,39.916668,116.383331,Luge,Doubles,Open,GOLD,GameTeam,https://olympics.com/en/athletes/tobias-arlt,Tobias ARLT,Germany,DE,GER
beijing,2022,Winter,39.916668,116.383331,Luge,Doubles,Open,SILVER,GameTeam,https://olympics.com/en/athletes/toni-eggert,Toni EGGERT,Germany,DE,GER
beijing,2022,Winter,39.916668,116.383331,Luge,Doubles,Open,SILVER,GameTeam,https://olympics.com/en/athletes/sascha-benecken,Sascha BENECKEN,Germany,DE,GER
beijing,2022,Winter,39.916668,116.383331,Luge,Doubles,Open,BRONZE,GameTeam,https://olympics.com/en/athletes/thomas-steu,Thomas STEU,Austria,AT,AUT
beijing,2022,Winter,39.916668,116.383331,Luge,Doubles,Open,BRONZE,GameTeam,https://olympics.com/en/athletes/lorenz-koller,Lorenz KOLLER,Austria,AT,AUT
beijing,2022,Winter,39.916668,116.383331,Luge,Men's Singles,Men,SILVER,Athlete,https://olympics.com/en/athletes/wolfgang-kindl,Wolfgang KINDL,Austria,AT,AUT
beijing,2022,Winter,39.916668,116.383331,Luge,Men's Singles,Men,GOLD,Athlete,https://olympics.com/en/athletes/johannes-ludwig,Johannes LUDWIG,Germany,DE,GER
beijing,2022,Winter,39.916668,116.383331,Luge,Men's Singles,Men,BRONZE,Athlete,https://olympics.com/en/athletes/dominik-fischnaller,Dominik FISCHNALLER,Italy,IT,ITA
beijing,2022,Winter,39.916668,116.383331,Luge,Women's Singles,Women,SILVER,Athlete,https://olympics.com/en/athletes/anna-berreiter,Anna BERREITER,Germany,DE,GER
beijing,2022,Winter,39.916668,116.383331,Luge,Women's Singles,Women,BRONZE,Athlete,https://olympics.com/en/athletes/tatyana-ivanova,Tatyana IVANOVA,ROC,ROC,ROC
beijing,2022,Winter,39.916668,116.383331,Luge,Women's Singles,Women,GOLD,Athlete,https://olympics.com/en/athletes/natalie-geisenberger,Natalie GEISENBERGER,Germany,DE,GER
beijing,2022,Winter,39.916668,116.383331,Ice Hockey,Men,Men,GOLD,GameTeam,,,Finland,FI,FIN
beijing,2022,Winter,39.916668,116.383331,Ice Hockey,Men,Men,SILVER,GameTeam,,,ROC,ROC,ROC
beijing,2022,Winter,39.916668,116.383331,Ice Hockey,Men,Men,BRONZE,GameTeam,,,Slovakia,SK,SVK
beijing,2022,Winter,39.916668,116.383331,Ice Hockey,Women,Women,GOLD,GameTeam,,,Canada,CA,CAN
beijing,2022,Winter,39.916668,116.383331,Ice Hockey,Women,Women,SILVER,GameTeam,,,United States of America,US,USA
beijing,2022,Winter,39.916668,116.383331,Ice Hockey,Women,Women,BRONZE,GameTeam,,,Finland,FI,FIN
beijing,2022,Winter,39.916668,116.383331,Biathlon,Men's 12.5km Pursuit,Men,GOLD,Athlete,https://olympics.com/en/athletes/quentin-fillon-maillet,Quentin FILLON MAILLET,France,FR,FRA
beijing,2022,Winter,39.916668,116.383331,Biathlon,Men's 12.5km Pursuit,Men,SILVER,Athlete,https://olympics.com/en/athletes/tarjei-boe,Tarjei BOE,Norway,NO,NOR
beijing,2022,Winter,39.916668,116.383331,Biathlon,Men's 12.5km Pursuit,Men,BRONZE,Athlete,https://olympics.com/en/athletes/eduard-latypov,Eduard LATYPOV,ROC,ROC,ROC
beijing,2022,Winter,39.916668,116.383331,Biathlon,Mixed Relay 4x6km (W+M),Mixed,GOLD,GameTeam,,,Norway,NO,NOR
beijing,2022,Winter,39.916668,116.383331,Biathlon,Mixed Relay 4x6km (W+M),Mixed,SILVER,GameTeam,,,France,FR,FRA
beijing,2022,Winter,39.916668,116.383331,Biathlon,Mixed Relay 4x6km (W+M),Mixed,BRONZE,GameTeam,,,ROC,ROC,ROC
beijing,2022,Winter,39.916668,116.383331,Biathlon,Women's 12.5km Mass Start,Women,SILVER,Athlete,https://olympics.com/en/athletes/tiril-eckhoff,Tiril ECKHOFF,Norway,NO,NOR
beijing,2022,Winter,39.916668,116.383331,Biathlon,Women's 12.5km Mass Start,Women,GOLD,Athlete,https://olympics.com/en/athletes/braisaz,Justine BRAISAZ,France,FR,FRA
beijing,2022,Winter,39.916668,116.383331,Biathlon,Women's 12.5km Mass Start,Women,BRONZE,Athlete,https://olympics.com/en/athletes/marte-olsbu-roeiseland,Marte Olsbu ROEISELAND,Norway,NO,NOR
beijing,2022,Winter,39.916668,116.383331,Biathlon,Women's 10km Pursuit,Women,SILVER,Athlete,https://olympics.com/en/athletes/elvira-oeberg,Elvira OEBERG,Sweden,SE,SWE
beijing,2022,Winter,39.916668,116.383331,Biathlon,Women's 10km Pursuit,Women,BRONZE,Athlete,https://olympics.com/en/athletes/tiril-eckhoff,Tiril ECKHOFF,Norway,NO,NOR
beijing,2022,Winter,39.916668,116.383331,Biathlon,Women's 10km Pursuit,Women,GOLD,Athlete,https://olympics.com/en/athletes/marte-olsbu-roeiseland,Marte Olsbu ROEISELAND,Norway,NO,NOR
beijing,2022,Winter,39.916668,116.383331,Biathlon,Men's 10km Sprint,Men,SILVER,Athlete,https://olympics.com/en/athletes/quentin-fillon-maillet,Quentin FILLON MAILLET,France,FR,FRA
beijing,2022,Winter,39.916668,116.383331,Biathlon,Men's 10km Sprint,Men,GOLD,Athlete,https://olympics.com/en/athletes/johannes-thingnes-boe,Johannes Thingnes BOE,Norway,NO,NOR
beijing,2022,Winter,39.916668,116.383331,Biathlon,Men's 10km Sprint,Men,BRONZE,Athlete,https://olympics.com/en/athletes/tarjei-boe,Tarjei BOE,Norway,NO,NOR
beijing,2022,Winter,39.916668,116.383331,Biathlon,Women's 7.5km Sprint,Women,SILVER,Athlete,https://olympics.com/en/athletes/elvira-oeberg,Elvira OEBERG,Sweden,SE,SWE
beijing,2022,Winter,39.916668,116.383331,Biathlon,Women's 7.5km Sprint,Women,GOLD,Athlete,https://olympics.com/en/athletes/marte-olsbu-roeiseland,Marte Olsbu ROEISELAND,Norway,NO,NOR
beijing,2022,Winter,39.916668,116.383331,Biathlon,Women's 7.5km Sprint,Women,BRONZE,Athlete,https://olympics.com/en/athletes/dorothea-wierer,Dorothea WIERER,Italy,IT,ITA
beijing,2022,Winter,39.916668,116.383331,Biathlon,Women's 4x6km Relay,Women,GOLD,GameTeam,,,Sweden,SE,SWE
beijing,2022,Winter,39.916668,116.383331,Biathlon,Women's 4x6km Relay,Women,SILVER,GameTeam,,,ROC,ROC,ROC
beijing,2022,Winter,39.916668,116.383331,Biathlon,Women's 4x6km Relay,Women,BRONZE,GameTeam,,,Germany,DE,GER
beijing,2022,Winter,39.916668,116.383331,Biathlon,Men's 15km Mass Start,Men,SILVER,Athlete,https://olympics.com/en/athletes/martin-ponsiluoma,Martin PONSILUOMA,Sweden,SE,SWE
beijing,2022,Winter,39.916668,116.383331,Biathlon,Men's 15km Mass Start,Men,BRONZE,Athlete,https://olympics.com/en/athletes/vetle-sjaastad-christiansen,Vetle Sjaastad CHRISTIANSEN,Norway,NO,NOR
beijing,2022,Winter,39.916668,116.383331,Biathlon,Men's 15km Mass Start,Men,GOLD,Athlete,https://olympics.com/en/athletes/johannes-thingnes-boe,Johannes Thingnes BOE,Norway,NO,NOR
beijing,2022,Winter,39.916668,116.383331,Biathlon,Men's 20km Individual,Men,BRONZE,Athlete,https://olympics.com/en/athletes/johannes-thingnes-boe,Johannes Thingnes BOE,Norway,NO,NOR
beijing,2022,Winter,39.916668,116.383331,Biathlon,Men's 20km Individual,Men,SILVER,Athlete,https://olympics.com/en/athletes/smolski,Anton SMOLSKI,Belarus,BY,BLR
beijing,2022,Winter,39.916668,116.383331,Biathlon,Men's 20km Individual,Men,GOLD,Athlete,https://olympics.com/en/athletes/quentin-fillon-maillet,Quentin FILLON MAILLET,France,FR,FRA
beijing,2022,Winter,39.916668,116.383331,Biathlon,Men's 4x7.5km Relay,Men,GOLD,GameTeam,,,Norway,NO,NOR
beijing,2022,Winter,39.916668,116.383331,Biathlon,Men's 4x7.5km Relay,Men,SILVER,GameTeam,,,France,FR,FRA
beijing,2022,Winter,39.916668,116.383331,Biathlon,Men's 4x7.5km Relay,Men,BRONZE,GameTeam,,,ROC,ROC,ROC
beijing,2022,Winter,39.916668,116.383331,Biathlon,Women's 15km Individual,Women,GOLD,Athlete,https://olympics.com/en/athletes/denise-herrmann,Denise HERRMANN,Germany,DE,GER
beijing,2022,Winter,39.916668,116.383331,Biathlon,Women's 15km Individual,Women,SILVER,Athlete,https://olympics.com/en/athletes/anais-chevalier,Anais CHEVALIER,France,FR,FRA
beijing,2022,Winter,39.916668,116.383331,Biathlon,Women's 15km Individual,Women,BRONZE,Athlete,https://olympics.com/en/athletes/marte-olsbu-roeiseland,Marte Olsbu ROEISELAND,Norway,NO,NOR
beijing,2022,Winter,39.916668,116.383331,Alpine Skiing,Men's Slalom,Men,GOLD,Athlete,https://olympics.com/en/athletes/noel,Clement NOEL,France,FR,FRA
beijing,2022,Winter,39.916668,116.383331,Alpine Skiing,Men's Slalom,Men,SILVER,Athlete,https://olympics.com/en/athletes/strolz,Johannes STROLZ,Austria,AT,AUT
beijing,2022,Winter,39.916668,116.383331,Alpine Skiing,Men's Slalom,Men,BRONZE,Athlete,https://olympics.com/en/athletes/foss-solevaag,Sebastian FOSS-SOLEVAAG,Norway,NO,NOR
beijing,2022,Winter,39.916668,116.383331,Alpine Skiing,Men's Downhill,Men,GOLD,Athlete,https://olympics.com/en/athletes/beat-feuz,Beat FEUZ,Switzerland,CH,SUI
beijing,2022,Winter,39.916668,116.383331,Alpine Skiing,Men's Downhill,Men,SILVER,Athlete,https://olympics.com/en/athletes/johan-clarey,Johan CLAREY,France,FR,FRA
beijing,2022,Winter,39.916668,116.383331,Alpine Skiing,Men's Downhill,Men,BRONZE,Athlete,https://olympics.com/en/athletes/matthias-mayer,Matthias MAYER,Austria,AT,AUT
beijing,2022,Winter,39.916668,116.383331,Alpine Skiing,Women's Super-G,Women,SILVER,Athlete,https://olympics.com/en/athletes/puchner,Mirjam PUCHNER,Austria,AT,AUT
beijing,2022,Winter,39.916668,116.383331,Alpine Skiing,Women's Super-G,Women,BRONZE,Athlete,https://olympics.com/en/athletes/michelle-gisin,Michelle GISIN,Switzerland,CH,SUI
beijing,2022,Winter,39.916668,116.383331,Alpine Skiing,Women's Super-G,Women,GOLD,Athlete,https://olympics.com/en/athletes/lara-gut,Lara GUT - BEHRAMI,Switzerland,CH,SUI
beijing,2022,Winter,39.916668,116.383331,Alpine Skiing,Men's Super-G,Men,GOLD,Athlete,https://olympics.com/en/athletes/matthias-mayer,Matthias MAYER,Austria,AT,AUT
beijing,2022,Winter,39.916668,116.383331,Alpine Skiing,Men's Super-G,Men,BRONZE,Athlete,https://olympics.com/en/athletes/aleksander-aamodt-kilde,Aleksander Aamodt KILDE,Norway,NO,NOR
beijing,2022,Winter,39.916668,116.383331,Alpine Skiing,Men's Super-G,Men,SILVER,Athlete,https://olympics.com/en/athletes/cochran-siegle,Ryan COCHRAN-SIEGLE,United States of America,US,USA
beijing,2022,Winter,39.916668,116.383331,Alpine Skiing,Women's Downhill,Women,GOLD,Athlete,https://olympics.com/en/athletes/suter,Corinne SUTER,Switzerland,CH,SUI
beijing,2022,Winter,39.916668,116.383331,Alpine Skiing,Women's Downhill,Women,SILVER,Athlete,https://olympics.com/en/athletes/sofia-goggia,Sofia GOGGIA,Italy,IT,ITA
beijing,2022,Winter,39.916668,116.383331,Alpine Skiing,Women's Downhill,Women,BRONZE,Athlete,https://olympics.com/en/athletes/nadia-delago,Nadia DELAGO,Italy,IT,ITA
beijing,2022,Winter,39.916668,116.383331,Alpine Skiing,Mixed Team Parallel,Mixed,GOLD,GameTeam,,,Austria,AT,AUT
beijing,2022,Winter,39.916668,116.383331,Alpine Skiing,Mixed Team Parallel,Mixed,SILVER,GameTeam,,,Germany,DE,GER
beijing,2022,Winter,39.916668,116.383331,Alpine Skiing,Mixed Team Parallel,Mixed,BRONZE,GameTeam,,,Norway,NO,NOR
beijing,2022,Winter,39.916668,116.383331,Alpine Skiing,Men's Alpine Combined,Men,BRONZE,Athlete,https://olympics.com/en/athletes/crawford-1,James CRAWFORD,Canada,CA,CAN
beijing,2022,Winter,39.916668,116.383331,Alpine Skiing,Men's Alpine Combined,Men,GOLD,Athlete,https://olympics.com/en/athletes/strolz,Johannes STROLZ,Austria,AT,AUT
beijing,2022,Winter,39.916668,116.383331,Alpine Skiing,Men's Alpine Combined,Men,SILVER,Athlete,https://olympics.com/en/athletes/aleksander-aamodt-kilde,Aleksander Aamodt KILDE,Norway,NO,NOR
beijing,2022,Winter,39.916668,116.383331,Alpine Skiing,Men's Giant Slalom,Men,BRONZE,Athlete,https://olympics.com/en/athletes/mathieu-faivre,Mathieu FAIVRE,France,FR,FRA
beijing,2022,Winter,39.916668,116.383331,Alpine Skiing,Men's Giant Slalom,Men,SILVER,Athlete,https://olympics.com/en/athletes/zan-kranjec,Zan KRANJEC,Slovenia,SI,SLO
beijing,2022,Winter,39.916668,116.383331,Alpine Skiing,Men's Giant Slalom,Men,GOLD,Athlete,https://olympics.com/en/athletes/odermatt,Marco ODERMATT,Switzerland,CH,SUI
beijing,2022,Winter,39.916668,116.383331,Alpine Skiing,Women's Giant Slalom,Women,SILVER,Athlete,https://olympics.com/en/athletes/federica-brignone,Federica BRIGNONE,Italy,IT,ITA
beijing,2022,Winter,39.916668,116.383331,Alpine Skiing,Women's Giant Slalom,Women,BRONZE,Athlete,https://olympics.com/en/athletes/lara-gut,Lara GUT - BEHRAMI,Switzerland,CH,SUI
beijing,2022,Winter,39.916668,116.383331,Alpine Skiing,Women's Giant Slalom,Women,GOLD,Athlete,https://olympics.com/en/athletes/sara-hector,Sara HECTOR,Sweden,SE,SWE
beijing,2022,Winter,39.916668,116.383331,Alpine Skiing,Women's Alpine Combined,Women,BRONZE,Athlete,https://olympics.com/en/athletes/federica-brignone,Federica BRIGNONE,Italy,IT,ITA
beijing,2022,Winter,39.916668,116.383331,Alpine Skiing,Women's Alpine Combined,Women,SILVER,Athlete,https://olympics.com/en/athletes/wendy-holdener,Wendy HOLDENER,Switzerland,CH,SUI
beijing,2022,Winter,39.916668,116.383331,Alpine Skiing,Women's Alpine Combined,Women,GOLD,Athlete,https://olympics.com/en/athletes/michelle-gisin,Michelle GISIN,Switzerland,CH,SUI
beijing,2022,Winter,39.916668,116.383331,Alpine Skiing,Women's Slalom,Women,GOLD,Athlete,https://olympics.com/en/athletes/petra-vlhova,Petra VLHOVA,Slovakia,SK,SVK
beijing,2022,Winter,39.916668,116.383331,Alpine Skiing,Women's Slalom,Women,BRONZE,Athlete,https://olympics.com/en/athletes/wendy-holdener,Wendy HOLDENER,Switzerland,CH,SUI
beijing,2022,Winter,39.916668,116.383331,Alpine Skiing,Women's Slalom,Women,SILVER,Athlete,https://olympics.com/en/athletes/liensberger,Katharina LIENSBERGER,Austria,AT,AUT
beijing,2022,Winter,39.916668,116.383331,Skeleton,Women,Women,SILVER,Athlete,https://olympics.com/en/athletes/jackie-narracott,Jackie NARRACOTT,Australia,AU,AUS
beijing,2022,Winter,39.916668,116.383331,Skeleton,Women,Women,GOLD,Athlete,https://olympics.com/en/athletes/hannah-neise,Hannah NEISE,Germany,DE,GER
beijing,2022,Winter,39.916668,116.383331,Skeleton,Women,Women,BRONZE,Athlete,https://olympics.com/en/athletes/kimberley-bos,Kimberley BOS,Netherlands,NL,NED
beijing,2022,Winter,39.916668,116.383331,Skeleton,Men,Men,SILVER,Athlete,https://olympics.com/en/athletes/axel-jungk,Axel JUNGK,Germany,DE,GER
beijing,2022,Winter,39.916668,116.383331,Skeleton,Men,Men,BRONZE,Athlete,https://olympics.com/en/athletes/wengang-yan,Wengang YAN,People's Republic of China,CN,CHN
beijing,2022,Winter,39.916668,116.383331,Skeleton,Men,Men,GOLD,Athlete,https://olympics.com/en/athletes/christopher-grotheer,Christopher GROTHEER,Germany,DE,GER
beijing,2022,Winter,39.916668,116.383331,Cross Country Skiing,Women's Sprint Free,Women,SILVER,Athlete,https://olympics.com/en/athletes/maja-dahlqvist,Maja DAHLQVIST,Sweden,SE,SWE
beijing,2022,Winter,39.916668,116.383331,Cross Country Skiing,Women's Sprint Free,Women,BRONZE,Athlete,https://olympics.com/en/athletes/jessica-diggins,Jessica DIGGINS,United States of America,US,USA
beijing,2022,Winter,39.916668,116.383331,Cross Country Skiing,Women's Sprint Free,Women,GOLD,Athlete,https://olympics.com/en/athletes/jonna-sundling,Jonna SUNDLING,Sweden,SE,SWE
beijing,2022,Winter,39.916668,116.383331,Cross Country Skiing,Women's Team Sprint Classic,Women,GOLD,GameTeam,https://olympics.com/en/athletes/hennig,Katharina HENNIG,Germany,DE,GER
beijing,2022,Winter,39.916668,116.383331,Cross Country Skiing,Women's Team Sprint Classic,Women,GOLD,GameTeam,https://olympics.com/en/athletes/victoria-carl,Victoria CARL,Germany,DE,GER
beijing,2022,Winter,39.916668,116.383331,Cross Country Skiing,Women's Team Sprint Classic,Women,SILVER,GameTeam,https://olympics.com/en/athletes/maja-dahlqvist,Maja DAHLQVIST,Sweden,SE,SWE
beijing,2022,Winter,39.916668,116.383331,Cross Country Skiing,Women's Team Sprint Classic,Women,SILVER,GameTeam,https://olympics.com/en/athletes/jonna-sundling,Jonna SUNDLING,Sweden,SE,SWE
beijing,2022,Winter,39.916668,116.383331,Cross Country Skiing,Women's Team Sprint Classic,Women,BRONZE,GameTeam,https://olympics.com/en/athletes/belorukova,Yulia STUPAK,ROC,ROC,ROC
beijing,2022,Winter,39.916668,116.383331,Cross Country Skiing,Women's Team Sprint Classic,Women,BRONZE,GameTeam,https://olympics.com/en/athletes/nepryaeva,Natalia NEPRYAEVA,ROC,ROC,ROC
beijing,2022,Winter,39.916668,116.383331,Cross Country Skiing,Men's Team Sprint Classic,Men,GOLD,GameTeam,https://olympics.com/en/athletes/erik-valnes,Erik VALNES,Norway,NO,NOR
beijing,2022,Winter,39.916668,116.383331,Cross Country Skiing,Men's Team Sprint Classic,Men,GOLD,GameTeam,https://olympics.com/en/athletes/klaebo,Johannes Hoesflot KLAEBO,Norway,NO,NOR
beijing,2022,Winter,39.916668,116.383331,Cross Country Skiing,Men's Team Sprint Classic,Men,SILVER,GameTeam,https://olympics.com/en/athletes/iivo-niskanen,Iivo NISKANEN,Finland,FI,FIN
beijing,2022,Winter,39.916668,116.383331,Cross Country Skiing,Men's Team Sprint Classic,Men,SILVER,GameTeam,https://olympics.com/en/athletes/joni-maeki,Joni MAEKI,Finland,FI,FIN
beijing,2022,Winter,39.916668,116.383331,Cross Country Skiing,Men's Team Sprint Classic,Men,BRONZE,GameTeam,https://olympics.com/en/athletes/bolshunov,Alexander BOLSHUNOV,ROC,ROC,ROC
beijing,2022,Winter,39.916668,116.383331,Cross Country Skiing,Men's Team Sprint Classic,Men,BRONZE,GameTeam,https://olympics.com/en/athletes/alexander-terentev,Alexander TERENTEV,ROC,ROC,ROC
beijing,2022,Winter,39.916668,116.383331,Cross Country Skiing,Men's 15km + 15km Skiathlon,Men,GOLD,Athlete,https://olympics.com/en/athletes/bolshunov,Alexander BOLSHUNOV,ROC,ROC,ROC
beijing,2022,Winter,39.916668,116.383331,Cross Country Skiing,Men's 15km + 15km Skiathlon,Men,SILVER,Athlete,https://olympics.com/en/athletes/denis-spitsov,Denis SPITSOV,ROC,ROC,ROC
beijing,2022,Winter,39.916668,116.383331,Cross Country Skiing,Men's 15km + 15km Skiathlon,Men,BRONZE,Athlete,https://olympics.com/en/athletes/iivo-niskanen,Iivo NISKANEN,Finland,FI,FIN
beijing,2022,Winter,39.916668,116.383331,Cross Country Skiing,Men's 4 x 10km Relay,Men,GOLD,GameTeam,,,ROC,ROC,ROC
beijing,2022,Winter,39.916668,116.383331,Cross Country Skiing,Men's 4 x 10km Relay,Men,SILVER,GameTeam,,,Norway,NO,NOR
beijing,2022,Winter,39.916668,116.383331,Cross Country Skiing,Men's 4 x 10km Relay,Men,BRONZE,GameTeam,,,France,FR,FRA
beijing,2022,Winter,39.916668,116.383331,Cross Country Skiing,Women's 7.5km + 7.5km Skiathlon,Women,BRONZE,Athlete,https://olympics.com/en/athletes/teresa-stadlober,Teresa STADLOBER,Austria,AT,AUT
beijing,2022,Winter,39.916668,116.383331,Cross Country Skiing,Women's 7.5km + 7.5km Skiathlon,Women,SILVER,Athlete,https://olympics.com/en/athletes/nepryaeva,Natalia NEPRYAEVA,ROC,ROC,ROC
beijing,2022,Winter,39.916668,116.383331,Cross Country Skiing,Women's 7.5km + 7.5km Skiathlon,Women,GOLD,Athlete,https://olympics.com/en/athletes/therese-johaug,Therese JOHAUG,Norway,NO,NOR
beijing,2022,Winter,39.916668,116.383331,Cross Country Skiing,Women's 30km Mass Start Free,Women,SILVER,Athlete,https://olympics.com/en/athletes/jessica-diggins,Jessica DIGGINS,United States of America,US,USA
beijing,2022,Winter,39.916668,116.383331,Cross Country Skiing,Women's 30km Mass Start Free,Women,BRONZE,Athlete,https://olympics.com/en/athletes/kerttu-niskanen,Kerttu NISKANEN,Finland,FI,FIN
beijing,2022,Winter,39.916668,116.383331,Cross Country Skiing,Women's 30km Mass Start Free,Women,GOLD,Athlete,https://olympics.com/en/athletes/therese-johaug,Therese JOHAUG,Norway,NO,NOR
beijing,2022,Winter,39.916668,116.383331,Cross Country Skiing,Women's 10km Classic,Women,GOLD,Athlete,https://olympics.com/en/athletes/therese-johaug,Therese JOHAUG,Norway,NO,NOR
beijing,2022,Winter,39.916668,116.383331,Cross Country Skiing,Women's 10km Classic,Women,SILVER,Athlete,https://olympics.com/en/athletes/kerttu-niskanen,Kerttu NISKANEN,Finland,FI,FIN
beijing,2022,Winter,39.916668,116.383331,Cross Country Skiing,Women's 10km Classic,Women,BRONZE,Athlete,https://olympics.com/en/athletes/parmakoski,Krista PARMAKOSKI,Finland,FI,FIN
beijing,2022,Winter,39.916668,116.383331,Cross Country Skiing,Men's 50km Mass Start Free,Men,GOLD,Athlete,https://olympics.com/en/athletes/bolshunov,Alexander BOLSHUNOV,ROC,ROC,ROC
beijing,2022,Winter,39.916668,116.383331,Cross Country Skiing,Men's 50km Mass Start Free,Men,SILVER,Athlete,https://olympics.com/en/athletes/ivan-yakimushkin,Ivan YAKIMUSHKIN,ROC,ROC,ROC
